Retailer,Retailer ID,Invoice Date,Region,State,City,Product,Price per Unit,Units Sold,Operating Profit,Operating Margin,Sales Method
Foot Locker,1185732,9/20/2020,Southeast,Florida,Miami,Women's Athletic Footwear,44,233,4100.8,0.4,Online
Foot Locker,1185732,9/21/2020,Southeast,Florida,Miami,Men's Apparel,52,225,5265,0.45,Online
Foot Locker,1185732,9/22/2020,Southeast,Florida,Miami,Women's Apparel,56,278,9496.48,0.61,Online
Foot Locker,1185732,9/23/2020,Southeast,Florida,Miami,Men's Street Footwear,53,284,8278.6,0.55,Online
Foot Locker,1185732,9/24/2020,Southeast,Florida,Miami,Men's Athletic Footwear,46,255,5278.5,0.45,Online
Sports Direct,1185732,9/25/2020,Southeast,Florida,Miami,Women's Street Footwear,41,225,3413.25,0.37,Online
Sports Direct,1185732,9/26/2020,Southeast,Florida,Miami,Women's Athletic Footwear,42,210,3792.6,0.43,Online
Sports Direct,1185732,9/27/2020,Southeast,Florida,Miami,Men's Apparel,50,210,5250,0.5,Online
Sports Direct,1185732,9/28/2020,Southeast,Florida,Miami,Women's Apparel,55,223,7726.95,0.63,Online
Sports Direct,1185732,9/29/2020,Southeast,Florida,Miami,Men's Street Footwear,56,270,9072,0.6,Online
Sports Direct,1185732,9/30/2020,Southeast,Florida,Miami,Men's Athletic Footwear,47,215,4547.25,0.45,Online
Sports Direct,1185732,10/1/2020,Southeast,Florida,Miami,Women's Street Footwear,47,203,3720.99,0.39,Online
Sports Direct,1185732,10/2/2020,Southeast,Florida,Miami,Women's Athletic Footwear,45,182,3603.6,0.44,Online
Sports Direct,1185732,10/3/2020,Southeast,Florida,Miami,Men's Apparel,57,189,5386.5,0.5,Online
Sports Direct,1185732,10/4/2020,Southeast,Florida,Miami,Women's Apparel,59,223,8552.05,0.65,Online
Sports Direct,1185732,10/5/2020,Southeast,Florida,Miami,Men's Street Footwear,56,244,7925.12,0.58,Online
Sports Direct,1185732,10/6/2020,Southeast,Florida,Miami,Men's Athletic Footwear,49,224,5268.48,0.48,Online
Sports Direct,1185732,10/7/2020,Southeast,Florida,Miami,Women's Street Footwear,46,224,3812.48,0.37,Online
Sports Direct,1185732,10/8/2020,Southeast,Florida,Miami,Women's Athletic Footwear,49,202,4355.12,0.44,Online
Sports Direct,1185732,10/9/2020,Southeast,Florida,Miami,Men's Apparel,64,195,6240,0.5,Online
Sports Direct,1185732,10/10/2020,Southeast,Florida,Miami,Women's Apparel,64,213,8179.2,0.6,Online
Sports Direct,1185732,5/24/2020,Southeast,Florida,Miami,Men's Street Footwear,63,323,11395.44,0.56,Online
Sports Direct,1185732,5/24/2020,Southeast,Florida,Miami,Men's Athletic Footwear,51,254,6088.38,0.47,Online
Sports Direct,1185732,5/24/2020,Southeast,Florida,Miami,Women's Street Footwear,52,248,4771.52,0.37,Online
Sports Direct,1185732,5/24/2020,Southeast,Florida,Miami,Women's Athletic Footwear,54,209,4852.98,0.43,Online
Foot Locker,1185732,5/24/2020,Southeast,Florida,Miami,Men's Apparel,60,202,5938.8,0.49,Online
Foot Locker,1185732,5/24/2020,Southeast,Florida,Miami,Women's Apparel,64,219,8830.08,0.63,Online
Foot Locker,1185732,10/17/2020,Southeast,Florida,Miami,Men's Street Footwear,33,131,1945.35,0.45,Online
Foot Locker,1185732,10/18/2020,Southeast,Florida,Miami,Men's Athletic Footwear,33,65,858,0.4,Online
Foot Locker,1185732,10/19/2020,Southeast,Florida,Miami,Women's Street Footwear,24,63,665.28,0.44,Online
Foot Locker,1185732,10/20/2020,Southeast,Florida,Miami,Women's Athletic Footwear,29,26,339.3,0.45,Online
Foot Locker,1185732,10/21/2020,Midwest,Minnesota,Minneapolis,Men's Apparel,43,39,754.65,0.45,Online
Foot Locker,1185732,10/22/2020,Midwest,Minnesota,Minneapolis,Women's Apparel,32,65,1164.8,0.56,Online
Foot Locker,1185732,10/23/2020,Midwest,Minnesota,Minneapolis,Men's Street Footwear,32,135,1944,0.45,Online
Foot Locker,1185732,10/24/2020,Midwest,Minnesota,Minneapolis,Men's Athletic Footwear,34,38,581.4,0.45,Online
Foot Locker,1185732,10/25/2020,Midwest,Minnesota,Minneapolis,Women's Street Footwear,25,56,588,0.42,Online
Foot Locker,1185732,10/26/2020,Midwest,Minnesota,Minneapolis,Women's Athletic Footwear,27,20,253.8,0.47,Online
Foot Locker,1185732,10/27/2020,Midwest,Minnesota,Minneapolis,Men's Apparel,41,44,739.64,0.41,Online
Foot Locker,1185732,10/28/2020,Midwest,Minnesota,Minneapolis,Women's Apparel,34,65,1215.5,0.55,Online
Foot Locker,1185732,10/29/2020,Midwest,Minnesota,Minneapolis,Men's Street Footwear,39,116,2262,0.5,Online
Foot Locker,1185732,10/30/2020,Midwest,Minnesota,Minneapolis,Men's Athletic Footwear,38,35,532,0.4,Online
Foot Locker,1185732,10/31/2020,Midwest,Minnesota,Minneapolis,Women's Street Footwear,29,53,691.65,0.45,Online
Foot Locker,1185732,11/1/2020,Midwest,Minnesota,Minneapolis,Women's Athletic Footwear,32,7,112,0.5,Online
Foot Locker,1185732,11/2/2020,Midwest,Minnesota,Minneapolis,Men's Apparel,47,19,375.06,0.42,Online
Foot Locker,1185732,11/3/2020,Midwest,Minnesota,Minneapolis,Women's Apparel,38,47,982.3,0.55,Online
Foot Locker,1185732,11/4/2020,Midwest,Minnesota,Minneapolis,Men's Street Footwear,36,120,2030.4,0.47,Online
Foot Locker,1185732,11/5/2020,Midwest,Minnesota,Minneapolis,Men's Athletic Footwear,38,28,446.88,0.42,Online
Foot Locker,1185732,11/6/2020,Midwest,Minnesota,Minneapolis,Women's Street Footwear,29,26,331.76,0.44,Online
Foot Locker,1185732,11/7/2020,Midwest,Minnesota,Minneapolis,Women's Athletic Footwear,32,7,112,0.5,Online
Foot Locker,1185732,11/8/2020,Midwest,Minnesota,Minneapolis,Men's Apparel,47,14,263.2,0.4,Online
Foot Locker,1185732,11/9/2020,Midwest,Minnesota,Minneapolis,Women's Apparel,36,53,1144.8,0.6,Online
Foot Locker,1185732,11/10/2020,Midwest,Minnesota,Minneapolis,Men's Street Footwear,48,116,2616.96,0.47,Online
Foot Locker,1185732,11/11/2020,Midwest,Minnesota,Minneapolis,Men's Athletic Footwear,44,44,793.76,0.41,Online
Foot Locker,1185732,11/12/2020,Midwest,Minnesota,Minneapolis,Women's Street Footwear,37,38,618.64,0.44,Online
Foot Locker,1185732,11/13/2020,Midwest,Minnesota,Minneapolis,Women's Athletic Footwear,36,13,229.32,0.49,Online
Foot Locker,1185732,11/14/2020,Midwest,Minnesota,Minneapolis,Men's Apparel,50,20,410,0.41,Online
Foot Locker,1185732,11/15/2020,Midwest,Minnesota,Minneapolis,Women's Apparel,58,51,1745.22,0.59,Online
Foot Locker,1185732,11/16/2020,Midwest,Minnesota,Minneapolis,Men's Street Footwear,44,106,2285.36,0.49,Online
Foot Locker,1185732,11/17/2020,Midwest,Minnesota,Minneapolis,Men's Athletic Footwear,38,49,763.42,0.41,Online
Foot Locker,1185732,11/18/2020,Midwest,Minnesota,Minneapolis,Women's Street Footwear,33,47,697.95,0.45,Online
Foot Locker,1185732,11/19/2020,Midwest,Minnesota,Minneapolis,Women's Athletic Footwear,32,45,676.8,0.47,Online
Foot Locker,1185732,11/20/2020,Midwest,Minnesota,Minneapolis,Men's Apparel,49,45,926.1,0.42,Online
Foot Locker,1185732,11/21/2020,Midwest,Minnesota,Minneapolis,Women's Apparel,53,81,2404.08,0.56,Online
Foot Locker,1185732,11/22/2020,Midwest,Minnesota,Minneapolis,Men's Street Footwear,49,160,3684.8,0.47,Online
Foot Locker,1185732,11/23/2020,Midwest,Minnesota,Minneapolis,Men's Athletic Footwear,42,75,1417.5,0.45,Online
Foot Locker,1185732,11/24/2020,Midwest,Minnesota,Minneapolis,Women's Street Footwear,36,63,952.56,0.42,Online
Foot Locker,1185732,11/25/2020,Midwest,Minnesota,Minneapolis,Women's Athletic Footwear,38,51,930.24,0.48,Online
Foot Locker,1185732,11/26/2020,Midwest,Minnesota,Minneapolis,Men's Apparel,49,58,1165.22,0.41,Online
Foot Locker,1185732,11/27/2020,Midwest,Minnesota,Minneapolis,Women's Apparel,54,98,2910.6,0.55,Online
Foot Locker,1185732,11/28/2020,Midwest,Minnesota,Minneapolis,Men's Street Footwear,47,137,3026.33,0.47,Online
Foot Locker,1185732,11/29/2020,Midwest,Minnesota,Minneapolis,Men's Athletic Footwear,43,87,1533.81,0.41,Online
Foot Locker,1185732,11/30/2020,Midwest,Minnesota,Minneapolis,Women's Street Footwear,37,68,1006.4,0.4,Online
Foot Locker,1185732,12/1/2020,Midwest,Minnesota,Minneapolis,Women's Athletic Footwear,33,47,759.99,0.49,Online
Foot Locker,1185732,12/2/2020,Midwest,Minnesota,Minneapolis,Men's Apparel,42,42,723.24,0.41,Online
Foot Locker,1185732,12/3/2020,Midwest,Minnesota,Minneapolis,Women's Apparel,46,88,2307.36,0.57,Online
Foot Locker,1185732,12/4/2020,Midwest,Minnesota,Minneapolis,Men's Street Footwear,43,113,2332.32,0.48,Online
Foot Locker,1185732,12/5/2020,Midwest,Minnesota,Minneapolis,Men's Athletic Footwear,37,73,1215.45,0.45,Online
Foot Locker,1185732,12/6/2020,Midwest,Minnesota,Minneapolis,Women's Street Footwear,24,41,393.6,0.4,Online
Foot Locker,1185732,12/7/2020,Midwest,Minnesota,Minneapolis,Women's Athletic Footwear,24,31,342.24,0.46,Online
Foot Locker,1185732,12/8/2020,Midwest,Minnesota,Minneapolis,Men's Apparel,32,34,478.72,0.44,Online
Foot Locker,1185732,12/9/2020,Midwest,Minnesota,Minneapolis,Women's Apparel,39,52,1155.96,0.57,Online
Foot Locker,1185732,12/10/2020,Midwest,Minnesota,Minneapolis,Men's Street Footwear,41,98,1888.46,0.47,Online
Foot Locker,1185732,12/11/2020,Midwest,Minnesota,Minneapolis,Men's Athletic Footwear,34,58,847.96,0.43,Online
Foot Locker,1185732,12/12/2020,Midwest,Minnesota,Minneapolis,Women's Street Footwear,32,25,336,0.42,Online
Foot Locker,1185732,12/13/2020,Midwest,Minnesota,Minneapolis,Women's Athletic Footwear,32,21,309.12,0.46,Online
Foot Locker,1185732,12/14/2020,Midwest,Minnesota,Minneapolis,Men's Apparel,41,19,327.18,0.42,Online
Foot Locker,1185732,12/15/2020,Midwest,Minnesota,Minneapolis,Women's Apparel,49,60,1764,0.6,Online
Foot Locker,1185732,12/16/2020,Midwest,Minnesota,Minneapolis,Men's Street Footwear,46,91,1967.42,0.47,Online
Foot Locker,1185732,12/17/2020,Midwest,Minnesota,Minneapolis,Men's Athletic Footwear,38,52,790.4,0.4,Online
Foot Locker,1185732,12/18/2020,Midwest,Minnesota,Minneapolis,Women's Street Footwear,36,38,547.2,0.4,Online
Foot Locker,1185732,12/19/2020,Midwest,Minnesota,Minneapolis,Women's Athletic Footwear,38,45,837.9,0.49,Online
Foot Locker,1185732,12/20/2020,Midwest,Minnesota,Minneapolis,Men's Apparel,52,34,742.56,0.42,Online
Foot Locker,1185732,12/21/2020,Midwest,Minnesota,Minneapolis,Women's Apparel,59,61,2159.4,0.6,Online
Foot Locker,1185732,12/22/2020,Midwest,Minnesota,Minneapolis,Men's Street Footwear,50,124,3100,0.5,Online
Foot Locker,1185732,12/23/2020,Midwest,Minnesota,Minneapolis,Men's Athletic Footwear,42,77,1455.3,0.45,Online
Foot Locker,1185732,12/24/2020,Midwest,Minnesota,Minneapolis,Women's Street Footwear,44,56,1010.24,0.41,Online
Foot Locker,1185732,12/25/2020,Midwest,Minnesota,Minneapolis,Women's Athletic Footwear,44,49,1056.44,0.49,Online
Foot Locker,1185732,12/26/2020,Midwest,Minnesota,Minneapolis,Men's Apparel,54,44,974.16,0.41,Online
Foot Locker,1185732,12/27/2020,Midwest,Minnesota,Minneapolis,Women's Apparel,54,77,2370.06,0.57,Online
Kohl's,1189833,12/28/2020,Midwest,Minnesota,Minneapolis,Men's Street Footwear,32,119,2208.64,0.58,Online
Kohl's,1189833,12/29/2020,Midwest,Minnesota,Minneapolis,Men's Athletic Footwear,43,128,2311.68,0.42,Online
Kohl's,1189833,12/30/2020,Midwest,Minnesota,Minneapolis,Women's Street Footwear,41,119,2878.61,0.59,Online
Kohl's,1189833,12/31/2020,Midwest,Minnesota,Minneapolis,Women's Athletic Footwear,44,98,2242.24,0.52,Online
Kohl's,1189833,1/1/2021,Midwest,Montana,Billings,Men's Apparel,47,77,2714.25,0.75,Online
Kohl's,1189833,1/2/2021,Midwest,Montana,Billings,Women's Apparel,43,138,2314.26,0.39,Online
Kohl's,1189833,1/3/2021,Midwest,Montana,Billings,Men's Street Footwear,34,158,3062.04,0.57,Online
Kohl's,1189833,1/4/2021,Midwest,Montana,Billings,Men's Athletic Footwear,42,123,2324.7,0.45,Online
Kohl's,1189833,1/5/2021,Midwest,Montana,Billings,Women's Street Footwear,43,122,2990.22,0.57,Online
Kohl's,1189833,1/6/2021,Midwest,Montana,Billings,Women's Athletic Footwear,44,81,1960.2,0.55,Online
Kohl's,1189833,1/7/2021,Midwest,Montana,Billings,Men's Apparel,48,59,2039.04,0.72,Online
Kohl's,1189833,1/8/2021,Midwest,Montana,Billings,Women's Apparel,43,119,1893.29,0.37,Online
Kohl's,1189833,1/9/2021,Midwest,Montana,Billings,Men's Street Footwear,32,173,3044.8,0.55,Online
Kohl's,1189833,1/10/2021,Midwest,Montana,Billings,Men's Athletic Footwear,41,115,1933.15,0.41,Online
Kohl's,1189833,1/11/2021,Midwest,Montana,Billings,Women's Street Footwear,42,128,3064.32,0.57,Online
Kohl's,1189833,1/12/2021,Midwest,Montana,Billings,Women's Athletic Footwear,44,91,2122.12,0.53,Online
Kohl's,1189833,1/13/2021,Midwest,Montana,Billings,Men's Apparel,48,60,2044.8,0.71,Online
Kohl's,1189833,1/14/2021,Midwest,Montana,Billings,Women's Apparel,42,112,1834.56,0.39,Online
Kohl's,1189833,1/15/2021,Midwest,Montana,Billings,Men's Street Footwear,44,161,4179.56,0.59,Online
Kohl's,1189833,1/16/2021,Midwest,Montana,Billings,Men's Athletic Footwear,43,101,1954.35,0.45,Online
Kohl's,1189833,1/17/2021,Midwest,Montana,Billings,Women's Street Footwear,44,120,3168,0.6,Online
Kohl's,1189833,1/18/2021,Midwest,Montana,Billings,Women's Athletic Footwear,36,78,1404,0.5,Online
Kohl's,1189833,1/19/2021,Midwest,Montana,Billings,Men's Apparel,44,56,1823.36,0.74,Online
Kohl's,1189833,1/20/2021,Midwest,Montana,Billings,Women's Apparel,55,101,2166.45,0.39,Online
Kohl's,1189833,1/21/2021,Midwest,Montana,Billings,Men's Street Footwear,39,150,3334.5,0.57,Online
Kohl's,1189833,1/22/2021,Midwest,Montana,Billings,Men's Athletic Footwear,41,106,1912.24,0.44,Online
Kohl's,1189833,1/23/2021,Midwest,Montana,Billings,Women's Street Footwear,44,111,2686.2,0.55,Online
Kohl's,1189833,1/24/2021,Midwest,Montana,Billings,Women's Athletic Footwear,38,88,1772.32,0.53,Online
Kohl's,1189833,1/25/2021,Midwest,Montana,Billings,Men's Apparel,41,61,1850.74,0.74,Online
Kohl's,1189833,1/26/2021,Midwest,Montana,Billings,Women's Apparel,59,108,2421.36,0.38,Online
Kohl's,1189833,1/27/2021,Midwest,Montana,Billings,Men's Street Footwear,36,169,3589.56,0.59,Online
Kohl's,1189833,1/28/2021,Midwest,Montana,Billings,Men's Athletic Footwear,42,147,2531.34,0.41,Online
Kohl's,1189833,1/29/2021,Midwest,Montana,Billings,Women's Street Footwear,44,165,3993,0.55,Online
Kohl's,1189833,1/30/2021,Midwest,Montana,Billings,Women's Athletic Footwear,38,106,2134.84,0.53,Online
Kohl's,1189833,1/31/2021,Midwest,Montana,Billings,Men's Apparel,41,75,2275.5,0.74,Online
Kohl's,1189833,2/1/2021,Midwest,Montana,Billings,Women's Apparel,55,150,2970,0.36,Online
Kohl's,1189833,2/2/2021,Midwest,Montana,Billings,Men's Street Footwear,37,203,4431.49,0.59,Online
Kohl's,1189833,2/3/2021,Midwest,Montana,Billings,Men's Athletic Footwear,41,156,2750.28,0.43,Online
Kohl's,1189833,2/4/2021,Midwest,Montana,Billings,Women's Street Footwear,44,143,3712.28,0.59,Online
Kohl's,1189833,2/5/2021,Midwest,Montana,Billings,Women's Athletic Footwear,36,113,2156.04,0.53,Online
Kohl's,1189833,2/6/2021,Midwest,Montana,Billings,Men's Apparel,42,124,3645.6,0.7,Online
Kohl's,1189833,2/7/2021,Midwest,Montana,Billings,Women's Apparel,58,143,2902.9,0.35,Online
Kohl's,1189833,2/8/2021,Midwest,Montana,Billings,Men's Street Footwear,42,203,4945.08,0.58,Online
Kohl's,1189833,2/9/2021,Midwest,Montana,Billings,Men's Athletic Footwear,54,188,4365.36,0.43,Online
Kohl's,1189833,2/10/2021,Midwest,Montana,Billings,Women's Street Footwear,49,130,3758.3,0.59,Online
Kohl's,1189833,2/11/2021,Midwest,Montana,Billings,Women's Athletic Footwear,41,106,2346.84,0.54,Online
Kohl's,1189833,2/12/2021,Midwest,Montana,Billings,Men's Apparel,52,106,3858.4,0.7,Online
Kohl's,1189833,2/13/2021,Midwest,Montana,Billings,Women's Apparel,56,112,2383.36,0.38,Online
Kohl's,1189833,2/14/2021,Midwest,Montana,Billings,Men's Street Footwear,41,180,4280.4,0.58,Online
Kohl's,1189833,2/15/2021,Midwest,Montana,Billings,Men's Athletic Footwear,48,156,3294.72,0.44,Online
Kohl's,1189833,2/16/2021,Midwest,Montana,Billings,Women's Street Footwear,42,117,2751.84,0.56,Online
Kohl's,1189833,2/17/2021,Midwest,Montana,Billings,Women's Athletic Footwear,41,116,2615.8,0.55,Online
Kohl's,1189833,2/18/2021,Midwest,Montana,Billings,Men's Apparel,50,100,3650,0.73,Online
Kohl's,1189833,2/19/2021,Midwest,Montana,Billings,Women's Apparel,59,122,2879.2,0.4,Online
Kohl's,1189833,2/20/2021,Midwest,Montana,Billings,Men's Street Footwear,44,160,3942.4,0.56,Online
Kohl's,1189833,2/21/2021,Midwest,Montana,Billings,Men's Athletic Footwear,49,160,3371.2,0.43,Online
Kohl's,1189833,2/22/2021,Midwest,Montana,Billings,Women's Street Footwear,41,116,2710.92,0.57,Online
Kohl's,1189833,2/23/2021,Midwest,Montana,Billings,Women's Athletic Footwear,44,105,2402.4,0.52,Online
Kohl's,1189833,2/24/2021,Midwest,Montana,Billings,Men's Apparel,54,98,3969,0.75,Online
Kohl's,1189833,2/25/2021,Midwest,Montana,Billings,Women's Apparel,58,108,2442.96,0.39,Online
Kohl's,1189833,2/26/2021,Midwest,Montana,Billings,Men's Street Footwear,38,167,3744.14,0.59,Online
Kohl's,1189833,2/27/2021,Midwest,Montana,Billings,Men's Athletic Footwear,42,173,2979.06,0.41,Online
Kohl's,1189833,2/28/2021,Midwest,Montana,Billings,Women's Street Footwear,37,123,2594.07,0.57,Online
Kohl's,1189833,3/1/2021,Midwest,Montana,Billings,Women's Athletic Footwear,39,119,2552.55,0.55,Online
Kohl's,1189833,3/2/2021,Midwest,Montana,Billings,Men's Apparel,51,113,4264.62,0.74,Online
Kohl's,1189833,3/3/2021,Midwest,Montana,Billings,Women's Apparel,56,133,2830.24,0.38,Online
Kohl's,1189833,3/4/2021,Midwest,Montana,Billings,Men's Street Footwear,41,196,4500.16,0.56,Online
Kohl's,1189833,3/5/2021,Midwest,Montana,Billings,Men's Athletic Footwear,45,182,3521.7,0.43,Online
Kohl's,1189833,3/6/2021,Midwest,Montana,Billings,Women's Street Footwear,42,133,3351.6,0.6,Online
Kohl's,1189833,3/7/2021,Midwest,Montana,Billings,Women's Athletic Footwear,43,143,3135.99,0.51,Online
Kohl's,1189833,3/8/2021,Midwest,Montana,Billings,Men's Apparel,53,120,4642.8,0.73,Online
Kohl's,1189833,3/9/2021,Midwest,Montana,Billings,Women's Apparel,55,130,2860,0.4,Online
Sports Direct,1197831,3/10/2021,Midwest,Montana,Billings,Men's Street Footwear,18,210,1890,0.5,Online
Sports Direct,1197831,3/11/2021,Midwest,Montana,Billings,Men's Athletic Footwear,29,182,2427.88,0.46,Online
Sports Direct,1197831,3/12/2021,Midwest,Montana,Billings,Women's Street Footwear,27,130,1579.5,0.45,Online
Sports Direct,1197831,3/13/2021,Midwest,Montana,Billings,Women's Athletic Footwear,32,135,2462.4,0.57,Online
Sports Direct,1197831,3/14/2021,South,Tennessee,Knoxville,Men's Apparel,39,95,1482,0.4,Online
Sports Direct,1197831,3/15/2021,South,Tennessee,Knoxville,Women's Apparel,33,125,2681.25,0.65,Online
Sports Direct,1197831,3/16/2021,South,Tennessee,Knoxville,Men's Street Footwear,24,169,2028,0.5,Online
Sports Direct,1197831,3/17/2021,South,Tennessee,Knoxville,Men's Athletic Footwear,33,181,2867.04,0.48,Online
Sports Direct,1197831,3/18/2021,South,Tennessee,Knoxville,Women's Street Footwear,32,122,1873.92,0.48,Online
Sports Direct,1197831,3/19/2021,South,Tennessee,Knoxville,Women's Athletic Footwear,33,108,2138.4,0.6,Online
Sports Direct,1197831,3/20/2021,South,Tennessee,Knoxville,Men's Apparel,37,83,1259.11,0.41,Online
Sports Direct,1197831,3/21/2021,South,Tennessee,Knoxville,Women's Apparel,32,133,2723.84,0.64,Online
Sports Direct,1197831,3/22/2021,South,Tennessee,Knoxville,Men's Street Footwear,27,189,2602.53,0.51,Online
Sports Direct,1197831,3/23/2021,South,Tennessee,Knoxville,Men's Athletic Footwear,37,163,3136.12,0.52,Online
Sports Direct,1197831,3/24/2021,South,Tennessee,Knoxville,Women's Street Footwear,28,124,1909.6,0.55,Online
Sports Direct,1197831,3/25/2021,South,Tennessee,Knoxville,Women's Athletic Footwear,33,101,2133.12,0.64,Online
Sports Direct,1197831,3/26/2021,South,Tennessee,Knoxville,Men's Apparel,39,69,1264.77,0.47,Online
Sports Direct,1197831,3/27/2021,South,Tennessee,Knoxville,Women's Apparel,33,111,2417.58,0.66,Online
Sports Direct,1197831,3/28/2021,South,Tennessee,Knoxville,Men's Street Footwear,19,169,1605.5,0.5,Online
Sports Direct,1197831,3/29/2021,South,Tennessee,Knoxville,Men's Athletic Footwear,24,176,2154.24,0.51,Online
